date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,DIS,,,,,,,,,,
2015-01-06,84.2384033203125,-0.005303972344209873,-0.01461350052806143,-0.01461350052806143,-1.0,-1.0,0.0,0.0,-0.005303972344209873,1.0,0.9801600367303817
2015-01-07,85.1001205444336,0.01022950566672609,-0.005303972344209873,-0.009958736436135651,1.0,-1.0,0.0,0.0,0.01022950566672609,1.0,0.9901865893804136
2015-01-08,85.9802017211914,0.010341714807539981,0.01022950566672609,-0.0032293224018484037,1.0,-1.0,0.0,0.0,0.010341714807539981,1.0,1.0004268166940364
2015-01-09,86.40188598632812,0.004904434470904384,0.010341714807539981,0.00016343690049869242,1.0,1.0,1.0,0.0022280171389195136,0.004904434470904384,1.0022280171389195,1.0053333444594479
2015-01-12,86.59439086914062,0.0022280171389195136,0.004904434470904384,0.0011116364145798308,1.0,1.0,1.0,0.007728301953286776,0.0022280171389195136,1.009973537881413,1.0075732443812309
2015-01-13,87.26361846923828,0.007728301953286776,0.0022280171389195136,0.004479939947976019,1.0,1.0,1.0,-0.010085141246795604,0.007728301953286776,0.999787812096353,1.0153600746538618
2015-01-14,86.38355255126953,-0.010085141246795604,0.007728301953286776,0.007086394807475349,-1.0,1.0,1.0,0.0012734859414447186,-0.010085141246795604,1.0010610278194856,1.0051200248846206
2015-01-15,86.49356079101562,0.0012734859414447186,-0.010085141246795604,0.0030234654247710104,1.0,1.0,1.0,0.0087969498497118,0.0012734859414447186,1.0098673114777146,1.0064000311057757
2015-01-16,87.25444030761719,0.0087969498497118,0.0012734859414447186,0.0012098196515519578,1.0,1.0,1.0,-0.0046228717695639965,0.0087969498497118,1.0051988243924788,1.0152532817081616
2015-01-20,86.85107421875,-0.0046228717695639965,0.0087969498497118,0.0019883227273134406,-1.0,1.0,1.0,-0.006016386173125499,-0.0046228717695639965,0.9991511600841618,1.0105598959731958
2015-01-21,86.32854461669922,-0.006016386173125499,-0.0046228717695639965,0.0006181449456167387,-1.0,1.0,1.0,0.010406658974985605,-0.006016386173125499,1.0095489854716189,1.0044799773879476
2015-01-22,87.22693634033203,0.010406658974985605,-0.006016386173125499,-0.0021307926796657163,1.0,-1.0,0.0,-0.0,0.010406658974985605,1.0095489854716189,1.0149332579598251
2015-01-23,86.83274841308594,-0.004519107786935206,0.010406658974985605,0.0019675673646905255,-1.0,1.0,1.0,0.0026393196865537316,-0.004519107786935206,1.0122135079835144,1.0103466651705595
2015-01-26,87.06192779541016,0.0026393196865537316,-0.004519107786935206,0.0008090486190145407,1.0,1.0,1.0,-0.010529488061085668,0.0026393196865537316,1.0015554179359323,1.013013293014188
2015-01-27,86.14521026611328,-0.010529488061085668,0.0026393196865537316,-0.0004224774136170728,-1.0,-1.0,0.0,-0.0,-0.010529488061085668,1.0015554179359323,1.002346781639674
2015-01-28,84.95345306396484,-0.013834282816966303,-0.010529488061085668,-0.001603800671921407,-1.0,-1.0,0.0,0.0,-0.013834282816966303,1.0015554179359323,0.9884800327817949
2015-01-29,85.45765686035156,0.00593505947318107,-0.013834282816966303,-0.003167380000689568,1.0,-1.0,0.0,-0.0,0.00593505947318107,1.0015554179359323,0.9943467205644068
2015-01-30,83.3858413696289,-0.024243766642329745,0.00593505947318107,-0.004061699901050475,-1.0,-1.0,0.0,0.0,-0.024243766642329745,1.0015554179359323,0.9702400107094774
2015-02-02,84.27506256103516,0.010663934989449286,-0.024243766642329745,-0.008006631672129384,1.0,-1.0,0.0,0.0,0.010663934989449286,1.0015554179359323,0.9805865871078459
2015-02-03,86.26438903808594,0.023605161676504727,0.010663934989449286,-0.006401708611550272,1.0,-1.0,0.0,0.0,0.023605161676504727,1.0015554179359323,1.0037334920343386
2015-02-04,92.84651184082031,0.07630173790285988,0.023605161676504727,0.000425221335967807,1.0,1.0,1.0,0.013428074498556875,0.07630173790285988,1.0150043787024092,1.080320101867865
