date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,QQQ,,,,,,,,,,
2015-01-06,92.26050567626953,-0.013408373274074181,-0.014669127089748546,-0.014669127089748546,-1.0,-1.0,0.0,0.0,-0.013408373274074181,1.0,0.9721191887678015
2015-01-07,93.44986724853516,0.012891340271198537,-0.013408373274074181,-0.014038750181911364,1.0,-1.0,0.0,0.0,0.012891340271198537,1.0,0.9846511080143686
2015-01-08,95.23844909667969,0.019139479817426475,0.012891340271198537,-0.005062053364208063,1.0,-1.0,0.0,-0.0,0.019139479817426475,1.0,1.0034968180234163
2015-01-09,94.61153411865234,-0.006582582811601068,0.019139479817426475,0.0009883299312005711,-1.0,1.0,1.0,-0.010426804520921595,-0.006582582811601068,0.9895731954790784,0.996891217117599
2015-01-12,93.62503814697266,-0.010426804520921595,-0.006582582811601068,-0.0005258526173597567,-1.0,-1.0,0.0,-0.0,-0.010426804520921595,0.9895731954790784,0.9864968272680902
2015-01-13,93.59734344482422,-0.00029580444180932197,-0.010426804520921595,0.00032261189640563347,-1.0,1.0,1.0,-0.005516062083840811,-0.00029580444180932197,0.9841146482963111,0.9862050171247535
2015-01-14,93.0810546875,-0.005516062083840811,-0.00029580444180932197,0.0029451256628586055,-1.0,1.0,1.0,-0.012975069506373615,-0.005516062083840811,0.9713456923324261,0.9807650490228981
2015-01-15,91.87332153320312,-0.012975069506373615,-0.005516062083840811,-0.0007363548081492644,-1.0,-1.0,0.0,0.0,-0.012975069506373615,0.9713456923324261,0.9680395543424041
2015-01-16,92.95198059082031,0.011740721241120688,-0.012975069506373615,-0.007159264672909282,1.0,-1.0,0.0,0.0,0.011740721241120688,0.9713456923324261,0.979405036900317
2015-01-20,93.6895523071289,0.007934975797400323,0.011740721241120688,-0.003494603862364931,1.0,-1.0,0.0,0.0,0.007934975797400323,0.9713456923324261,0.987176592163973
2015-01-21,94.16898345947266,0.00511723175677159,0.007934975797400323,0.00017775220129945257,1.0,1.0,1.0,0.01850381072804752,0.00511723175677159,0.9893192891748496,0.9922282035709361
2015-01-22,95.91146850585938,0.01850381072804752,0.00511723175677159,0.001260359441015635,1.0,1.0,1.0,0.002210987114467322,0.01850381072804752,0.9915066613753092,1.0105882064488434
2015-01-23,96.12352752685547,0.002210987114467322,0.01850381072804752,0.0060643340033933015,1.0,1.0,1.0,-0.001150796211444538,0.002210987114467322,0.9903656392657765,1.0128226039513344
2015-01-26,96.01290893554688,-0.001150796211444538,0.002210987114467322,0.00910154532756149,-1.0,1.0,1.0,-0.025926600471496752,-0.001150796211444538,0.9646888250158342,1.0116570515358418
2015-01-27,93.52362060546875,-0.025926600471496752,-0.001150796211444538,0.0065232418370484435,-1.0,1.0,1.0,-0.005126229286734674,-0.025926600471496752,0.9597436089084523,0.9854282233464997
2015-01-28,93.04419708251953,-0.005126229286734674,-0.025926600471496752,-0.0002490734167309716,-1.0,-1.0,0.0,0.0,-0.005126229286734674,0.9597436089084523,0.980376692328006
2015-01-29,93.93848419189453,0.009611422715399165,-0.005126229286734674,-0.0022977656254322245,1.0,-1.0,0.0,-0.0,0.009611422715399165,0.9597436089084523,0.9897995071382952
2015-01-30,93.21013641357422,-0.0077534546632929136,0.009611422715399165,-0.004076243227961895,-1.0,-1.0,0.0,0.0,-0.0077534546632929136,0.9597436089084523,0.9821251415339488
2015-02-02,94.02149200439453,0.00870458538136143,-0.0077534546632929136,-0.006069131583513942,1.0,-1.0,0.0,0.0,0.00870458538136143,0.9597436089084523,0.9906741336836128
2015-02-03,94.92498016357422,0.009609379088958203,0.00870458538136143,-0.004098055264952749,1.0,-1.0,0.0,-0.0,0.009609379088958203,0.9597436089084523,1.000193896987804
2015-02-04,94.8420181274414,-0.0008739747534300957,0.009609379088958203,0.003009140647138242,-1.0,1.0,1.0,0.008651906467415316,-0.0008739747534300957,0.9680472208454279,0.9993197527733018
2015-02-05,95.66258239746094,0.008651906467415316,-0.0008739747534300957,0.0038595915537991575,1.0,1.0,1.0,-0.006072087617474464,0.008651906467415316,0.9621691533026019,1.007965773805337
2015-02-06,95.08171081542969,-0.006072087617474464,0.008651906467415316,0.003667688304202388,-1.0,1.0,1.0,-0.003199345238334095,-0.006072087617474464,0.9590908420035112,1.0018453173113755
2015-02-09,94.77751159667969,-0.003199345238334095,-0.006072087617474464,0.0040039617133660775,-1.0,1.0,1.0,0.015563874391656851,-0.003199345238334095,0.9740180113986423,0.998640068265888
2015-02-10,96.25261688232422,0.015563874391656851,-0.003199345238334095,0.0016231755894269729,1.0,1.0,1.0,0.003639895076285038,0.015563874391656851,0.9775633347625452,1.014182776850854
2015-02-11,96.60296630859375,0.003639895076285038,0.015563874391656851,0.0028140746499667026,1.0,1.0,1.0,0.0116433148022137,0.003639895076285038,0.9889454124082874,1.0178742957467666
2015-02-12,97.72774505615234,0.0116433148022137,0.003639895076285038,0.003716848615909729,1.0,1.0,1.0,0.008585042934582843,0.0116433148022137,0.9974355512337713,1.0297257266012279
2015-02-13,98.56674194335938,0.008585042934582843,0.0116433148022137,0.004315130282869406,1.0,1.0,1.0,0.0009352644949354172,0.008585042934582843,0.9983684172908266,1.038565966174944
2015-02-17,98.65892791748047,0.0009352644949354172,0.008585042934582843,0.007246556393280867,1.0,1.0,1.0,0.0014019338784292401,0.0009352644949354172,0.9997680637981804,1.0395373000487558
2015-02-18,98.7972412109375,0.0014019338784292401,0.0009352644949354172,0.00807347833993477,1.0,1.0,1.0,0.004945730941116722,0.0014019338784292401,1.0047126476452475,1.040994662607585
2015-02-19,99.2858657836914,0.004945730941116722,0.0014019338784292401,0.005241090237289248,1.0,1.0,1.0,0.006685853265626651,0.004945730941116722,1.011430008981523,1.0461431421199807
2015-02-20,99.94967651367188,0.006685853265626651,0.004945730941116722,0.005502257410255585,1.0,1.0,1.0,0.0010145333757130004,0.006685853265626651,1.0124561384828323,1.0531375016630364
2015-02-23,100.05107879638672,0.0010145333757130004,0.006685853265626651,0.004510765102938174,1.0,1.0,1.0,0.0007375383133692015,0.0010145333757130004,1.0132028636755692,1.0542059448076886
2015-02-24,100.12487030029297,0.0007375383133692015,0.0010145333757130004,0.002996663191164206,1.0,1.0,1.0,-0.0024864429007753763,0.0007375383133692015,1.010683592608138,1.0549834620821659
2015-02-25,99.87591552734375,-0.0024864429007753763,0.0007375383133692015,0.002957117954850963,-1.0,1.0,1.0,0.005077100674848678,-0.0024864429007753763,1.015814934958227,1.0523603059424362
2015-02-26,100.38299560546875,0.005077100674848678,-0.0024864429007753763,0.0021794425990100397,1.0,1.0,1.0,-0.004408545761320659,0.005077100674848678,1.0113366683324307,1.0577032451619206
2015-02-27,99.9404525756836,-0.004408545761320659,0.005077100674848678,0.002205716545756431,-1.0,1.0,1.0,0.009040417515465471,-0.004408545761320659,1.0204795740628558,1.0530403120037268
2015-03-02,100.84395599365234,0.009040417515465471,-0.004408545761320659,-1.3163259633031111e-05,1.0,-1.0,0.0,-0.0,0.009040417515465471,1.0204795740628558,1.0625602360848565
2015-03-03,100.373779296875,-0.004662418209842367,0.009040417515465471,0.001592013568317463,-1.0,1.0,1.0,-0.003857727220764162,-0.004662418209842367,1.0165428422317597,1.05760613589108
2015-03-04,99.98656463623047,-0.003857727220764162,-0.004662418209842367,0.0005120222636751492,-1.0,1.0,1.0,0.0017520206686705286,-0.003857727220764162,1.0183238463019388,1.0535261799118059
2015-03-05,100.1617431640625,0.0017520206686705286,-0.003857727220764162,0.00023776539967739206,1.0,1.0,1.0,-0.011322019438773978,0.0017520206686705286,1.0067943639191412,1.0553719795539969
2015-03-06,99.0277099609375,-0.011322019438773978,0.0017520206686705286,-0.0004272506015582378,-1.0,-1.0,0.0,0.0,-0.011322019438773978,1.0067943639191412,1.0434230374863491
2015-03-09,99.31353759765625,0.0028863399631426923,-0.011322019438773978,-0.0018099453370489017,1.0,-1.0,0.0,-0.0,0.0028863399631426923,1.0067943639191412,1.0464347110979098
2015-03-10,97.46961212158203,-0.018566708232108486,0.0028863399631426923,-0.0030407608475134574,-1.0,-1.0,0.0,-0.0,-0.018566708232108486,1.0067943639191412,1.0270058631330041
2015-03-11,96.9072265625,-0.005769855310191696,-0.018566708232108486,-0.005821618851966681,-1.0,-1.0,0.0,0.0,-0.005769855310191696,1.0067943639191412,1.0210801879000082
2015-03-12,97.54338073730469,0.006564568994185338,-0.005769855310191696,-0.006204044469852188,1.0,-1.0,0.0,-0.0,0.006564568994185338,1.0067943639191412,1.0277831392420735
2015-03-13,97.11925506591797,-0.004348072295432659,0.006564568994185338,-0.005241534804749226,-1.0,-1.0,0.0,0.0,-0.004348072295432659,1.0067943639191412,1.0233142638486223
2015-03-16,98.37312316894531,0.012910602559464746,-0.004348072295432659,-0.0038467453760809623,1.0,-1.0,0.0,0.0,0.012910602559464746,1.0067943639191412,1.0365258676026032
2015-03-17,98.52984619140625,0.001593148793210375,0.012910602559464746,-0.0018418928568165517,1.0,-1.0,0.0,0.0,0.001593148793210375,1.0067943639191412,1.0381772075377056
2015-03-18,99.4979019165039,0.009824999860621908,0.001593148793210375,0.002190078548247221,1.0,1.0,1.0,0.0014827408338176085,0.009824999860621908,1.0082871790337815,1.0483772984570643
2015-03-19,99.64543151855469,0.0014827408338176085,0.009824999860621908,0.005309049582409941,1.0,1.0,1.0,0.006472917355436536,0.0014827408338176085,1.0148137386142133,1.049931770286734
2015-03-20,100.2904281616211,0.006472917355436536,0.0014827408338176085,0.004292683950336396,1.0,1.0,1.0,-0.0019347648092655767,0.006472917355436536,1.0128503127047832,1.0567278918646472
