date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,XOM,,,,,,,,,,
2015-01-06,56.03270721435547,-0.0053165309916308745,-0.027362091081387763,-0.027362091081387763,-1.0,-1.0,0.0,0.0,-0.0053165309916308745,1.0,0.9674668493322114
2015-01-07,56.6004638671875,0.01013259364142538,-0.0053165309916308745,-0.01633931103650932,1.0,-1.0,0.0,0.0,0.01013259364142538,1.0,0.9772697977780448
2015-01-08,57.542564392089844,0.016644749186384367,0.01013259364142538,-0.007515342810531085,1.0,-1.0,0.0,-0.0,0.016644749186384367,1.0,0.9935362084494889
2015-01-09,57.46144485473633,-0.0014097310088715398,0.016644749186384367,-0.0014753198113022226,-1.0,-1.0,0.0,-0.0,-0.0014097310088715398,1.0,0.992135589648001
2015-01-12,56.357154846191406,-0.019217929715073967,-0.0014097310088715398,-0.001462202050816086,-1.0,-1.0,0.0,-0.0,-0.019217929715073967,1.0,0.9730687976183222
2015-01-13,56.151275634765625,-0.003653115775408833,-0.019217929715073967,0.00016663022244667314,-1.0,1.0,1.0,-0.002889185392113469,-0.003653115775408833,0.9971108146078865,0.9695140646431846
2015-01-14,55.989044189453125,-0.002889185392113469,-0.003653115775408833,0.0004993132656910815,-1.0,1.0,1.0,-0.008691785186158207,-0.002889185392113469,0.9884441416005195,0.9667129587701689
2015-01-15,55.50239944458008,-0.008691785186158207,-0.002889185392113469,-0.0021050425410166886,-1.0,-1.0,0.0,0.0,-0.008691785186158207,0.9884441416005195,0.9583104973958633
2015-01-16,56.85002136230469,0.024280426273646682,-0.008691785186158207,-0.007172349415525203,1.0,-1.0,0.0,-0.0,0.024280426273646682,0.9884441416005195,0.9815786847751452
2015-01-20,56.83131790161133,-0.0003289965464421396,0.024280426273646682,-0.0020343179590215587,-1.0,-1.0,0.0,0.0,-0.0003289965464421396,0.9884441416005195,0.981255748777793
2015-01-21,57.31796646118164,0.008563034916994505,-0.0003289965464421396,0.0017434686747048068,1.0,1.0,1.0,0.010884918040664271,0.008563034916994505,0.9992032750696159,0.9896582760170788
2015-01-22,57.94186782836914,0.010884918040664271,0.008563034916994505,0.004186698813185475,1.0,1.0,1.0,-0.021320138970590263,0.010884918040664271,0.9779001223852628,1.0004306252397899
2015-01-23,56.706539154052734,-0.021320138970590263,0.010884918040664271,0.006941519499741022,-1.0,1.0,1.0,0.009571835146854557,-0.021320138970590263,0.9872604211468234,0.979101305279243
2015-01-26,57.249324798583984,0.009571835146854557,-0.021320138970590263,0.004415848742854611,1.0,1.0,1.0,-0.008827280264682491,0.009571835146854557,0.978545596715132,0.988473101565446
2015-01-27,56.74396896362305,-0.008827280264682491,0.009571835146854557,0.001474130517496186,-1.0,1.0,1.0,-0.032985411652271535,-0.008827280264682491,0.9462678673869657,0.9797475724638278
2015-01-28,54.87224578857422,-0.032985411652271535,-0.008827280264682491,-0.00022552622615188423,-1.0,-1.0,0.0,-0.0,-0.032985411652271535,0.9462678673869657,0.9474301954707948
2015-01-29,54.64140701293945,-0.004206840312754867,-0.032985411652271535,-0.008535215540005092,-1.0,-1.0,0.0,-0.0,-0.004206840312754867,0.9462678673869657,0.943444507930967
2015-01-30,54.54158401489258,-0.0018268745902395578,-0.004206840312754867,-0.01155356721068892,-1.0,-1.0,0.0,0.0,-0.0018268745902395578,0.9462678673869657,0.9417209531321269
2015-02-02,55.88924026489258,0.024708784578607368,-0.0018268745902395578,-0.0076549143346187785,1.0,-1.0,0.0,0.0,0.024708784578607368,0.9462678673869657,0.9649897332962294
2015-02-03,57.5550537109375,0.029805619796397842,0.024708784578607368,-0.004627524448268217,1.0,-1.0,0.0,-0.0,0.029805619796397842,0.9462678673869657,0.9937518503942842
2015-02-04,57.06216812133789,-0.00856372390989435,0.029805619796397842,0.00309905556394785,-1.0,1.0,1.0,0.009840355035479753,-0.00856372390989435,0.9555794791607197,0.9852416339125609
2015-02-05,57.623680114746094,0.009840355035479753,-0.00856372390989435,0.007983393112423288,1.0,1.0,1.0,-0.0018545314875137997,0.009840355035479753,0.9538073269277941,0.9949367613859967
2015-02-06,57.516815185546875,-0.0018545314875137997,0.009840355035479753,0.010792832182070212,-1.0,1.0,1.0,0.000655803462705995,-0.0018545314875137997,0.9544328370755477,0.9930916198339214
2015-02-09,57.554534912109375,0.000655803462705995,-0.0018545314875137997,0.010787300802615363,1.0,1.0,1.0,-0.006007061704279115,0.000655803462705995,0.9486995001306447,0.9937428927569928
2015-02-10,57.20880126953125,-0.006007061704279115,0.000655803462705995,0.005976704579435088,-1.0,1.0,1.0,-0.0045053178834301155,-0.006007061704279115,0.9444253073067049,0.9877734178820127
2015-02-11,56.95105743408203,-0.0045053178834301155,-0.006007061704279115,-0.0011858317207003033,-1.0,-1.0,0.0,0.0,-0.0045053178834301155,0.9444253073067049,0.983323184637652
2015-02-12,58.06368637084961,0.01953658082741283,-0.0045053178834301155,-0.0003741505154074565,1.0,-1.0,0.0,0.0,0.01953658082741283,0.9444253073067049,1.0025339575137944
2015-02-13,58.69226837158203,0.010825733604265197,0.01953658082741283,0.001565094642979159,1.0,1.0,1.0,-0.003426725350982096,0.010825733604265197,0.941189021164048,1.0133871230670684
2015-02-17,58.491146087646484,-0.003426725350982096,0.010825733604265197,0.0041011476613349584,-1.0,1.0,1.0,-0.02192374237621697,-0.003426725350982096,0.9205546355367236,1.0099145237220957
2015-02-18,57.20880126953125,-0.02192374237621697,-0.003426725350982096,0.0032846418985973402,-1.0,1.0,1.0,-0.017251114627086728,-0.02192374237621697,0.9046740419985835,0.9877734178820126
2015-02-19,56.221885681152344,-0.017251114627086728,-0.02192374237621697,0.00010130576420976922,-1.0,1.0,1.0,0.005367062394873834,-0.017251114627086728,0.9095294840290126,0.9707332254245408
2015-02-20,56.52363204956055,0.005367062394873834,-0.017251114627086728,-0.0024478535845215534,1.0,-1.0,0.0,-0.0,0.005367062394873834,0.9095294840290126,0.9759432112141714
2015-02-23,55.95161056518555,-0.010120041186904682,0.005367062394873834,-0.005281757271029352,-1.0,-1.0,0.0,0.0,-0.010120041186904682,0.9095294840290126,0.966066625720604
2015-02-24,56.20932388305664,0.004606003567508621,-0.010120041186904682,-0.009470912229263329,1.0,-1.0,0.0,0.0,0.004606003567508621,0.9095294840290126,0.9705163320451241
2015-02-25,56.32246017456055,0.002012767343355426,0.004606003567508621,-0.007864366445565185,1.0,-1.0,0.0,-0.0,0.002012767343355426,0.9095294840290126,0.9724697556244576
2015-02-26,55.72531509399414,-0.010602254921316834,0.002012767343355426,-0.003077064501650706,-1.0,-1.0,0.0,-0.0,-0.010602254921316834,0.9095294840290126,0.9621593833720564
2015-02-27,55.656158447265625,-0.0012410274686085465,-0.010602254921316834,-0.001747292560496727,-1.0,-1.0,0.0,-0.0,-0.0012410274686085465,0.9095294840290126,0.9609653171481123
2015-03-02,55.341861724853516,-0.005647114913795326,-0.0012410274686085465,-0.0030689105331932033,-1.0,-1.0,0.0,-0.0,-0.005647114913795326,0.9095294840290126,0.9555386355740051
