date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,T,,,,,,,,,,
2015-01-06,11.564908027648926,0.0014900100696668694,-0.009447542733303504,-0.009447542733303504,1.0,-1.0,0.0,0.0,0.0014900100696668694,1.0,0.9920283904025571
2015-01-07,11.632339477539062,0.005830694868383279,0.0014900100696668694,-0.0039787663318183175,1.0,-1.0,0.0,0.0,0.005830694868383279,1.0,0.9978126052477678
2015-01-08,11.748067855834961,0.009948848081622774,0.005830694868383279,-0.0007089459317511185,1.0,-1.0,0.0,-0.0,0.009948848081622774,1.0,1.0077396912713061
2015-01-09,11.71300220489502,-0.0029848015324941413,0.009948848081622774,0.0019555025715923546,-1.0,1.0,1.0,0.002694273957449589,-0.0029848015324941413,1.0026942739574496,1.0047317882964444
2015-01-12,11.744560241699219,0.002694273957449589,-0.0029848015324941413,0.0009674417507750555,1.0,1.0,1.0,0.0,0.002694273957449589,1.0026942739574496,1.0074388109878734
2015-01-13,11.744560241699219,0.0,0.002694273957449589,0.003395805088925674,0.0,1.0,1.0,-0.004777319874261332,0.0,0.9979040826746647,1.0074388109878734
2015-01-14,11.68845272064209,-0.004777319874261332,0.0,0.0030978030749923002,-1.0,1.0,1.0,-0.0021003194211989262,-0.004777319874261332,0.9958081653493294,1.0026259535340387
2015-01-15,11.66390323638916,-0.0021003194211989262,-0.004777319874261332,0.000976200126463378,-1.0,1.0,1.0,0.01623590029801747,-0.0021003194211989262,1.0119760074378927,1.000520118771633
2015-01-16,11.853277206420898,0.01623590029801747,-0.0021003194211989262,-0.0014336333741009621,1.0,-1.0,0.0,0.0,0.01623590029801747,1.0119760074378927,1.01676446366617
2015-01-20,11.905879020690918,0.004437744376848407,0.01623590029801747,0.00241050699200136,1.0,1.0,1.0,0.0014725791016643175,0.004437744376848407,1.0134662221578314,1.0212766044473838
2015-01-21,11.92341136932373,0.0014725791016643175,0.004437744376848407,0.0027592010758811236,1.0,1.0,1.0,-0.00617639382774926,0.0014725791016643175,1.0072066556386634,1.0227805150321116
2015-01-22,11.849767684936523,-0.00617639382774926,0.0014725791016643175,0.0030537168962139873,-1.0,1.0,1.0,-0.012429879419401324,-0.00617639382774926,0.9946871983586564,1.0164634197719251
2015-01-23,11.702476501464844,-0.012429879419401324,-0.00617639382774926,0.0027739021055164016,-1.0,1.0,1.0,-0.0056932902265972585,-0.012429879419401324,0.9890241554537196,1.0038289020299278
2015-01-26,11.63585090637207,-0.0056932902265972585,-0.012429879419401324,0.0007079901058759219,-1.0,1.0,1.0,-0.011151559280764944,-0.0056932902265972585,0.977994993954069,0.998113812752825
2015-01-27,11.50609302520752,-0.011151559280764944,-0.0056932902265972585,-0.0036778479990470236,-1.0,-1.0,0.0,-0.0,-0.011151559280764944,0.977994993954069,0.9869832874009615
2015-01-28,11.460502624511719,-0.003962283339437711,-0.011151559280764944,-0.006795708730569694,-1.0,-1.0,0.0,0.0,-0.003962283339437711,0.977994993954069,0.9830725799649892
2015-01-29,11.558696746826172,0.008568046754287684,-0.003962283339437711,-0.0078826812187901,1.0,-1.0,0.0,-0.0,0.008568046754287684,0.977994993954069,0.9914955917929874
