date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,HD,,,,,,,,,,
2015-01-06,77.98605346679688,-0.003061100884467538,-0.020980996105569916,-0.020980996105569916,-1.0,-1.0,0.0,0.0,-0.003061100884467538,1.0,0.9760221279556983
2015-01-07,80.65896606445312,0.03427423851874045,-0.003061100884467538,-0.012021048495018727,1.0,-1.0,0.0,0.0,0.03427423851874045,1.0,1.0094745431688206
2015-01-08,82.44351196289062,0.02212458187241695,0.03427423851874045,0.0034107138429009995,1.0,1.0,1.0,-0.01714791622015699,0.02212458187241695,0.982852083779843,1.0318087453472797
2015-01-09,81.02977752685547,-0.01714791622015699,0.02212458187241695,0.008089180850279987,-1.0,1.0,1.0,-0.004480857492442869,-0.01714791622015699,0.978448063656275,1.0141153754268393
2015-01-12,80.66669464111328,-0.004480857492442869,-0.01714791622015699,0.0030417614361925916,-1.0,1.0,1.0,-0.006607683901053041,-0.004480857492442869,0.971982788138037,1.0095712689486565
2015-01-13,80.13367462158203,-0.006607683901053041,-0.004480857492442869,0.006341789158818001,-1.0,1.0,1.0,-0.010508049817956833,-0.006607683901053041,0.9617691445780859,1.0029003411278588
2015-01-14,79.2916259765625,-0.010508049817956833,-0.006607683901053041,0.0056324725555009,-1.0,1.0,1.0,-0.015880823391942522,-0.010508049817956833,0.9464954586492217,0.9923618143808413
2015-01-15,78.03240966796875,-0.015880823391942522,-0.010508049817956833,-0.0033239851118385564,-1.0,-1.0,0.0,0.0,-0.015880823391942522,0.9464954586492217,0.9766022916657515
2015-01-16,80.4349594116211,0.030789126644624965,-0.015880823391942522,-0.01092506616471045,1.0,-1.0,0.0,-0.0,0.030789126644624965,0.9464954586492217,1.0066710233052794
2015-01-20,79.76284790039062,-0.008355962583271537,0.030789126644624965,-0.0013376575917540602,-1.0,-1.0,0.0,0.0,-0.008355962583271537,0.9464954586492217,0.9982593179008767
2015-01-21,79.97914123535156,0.00271170526948894,-0.008355962583271537,-0.0021126786099197937,1.0,-1.0,0.0,0.0,0.00271170526948894,0.9464954586492217,1.000966302953545
2015-01-22,81.94133758544922,0.02453385119907181,0.00271170526948894,-0.00024880077581139747,1.0,-1.0,0.0,-0.0,0.02453385119907181,0.9464954586492217,1.0255238612854922
2015-01-23,81.40058898925781,-0.006599216123699625,0.02453385119907181,0.006759579427594331,-1.0,1.0,1.0,0.00939589691506626,-0.006599216123699625,0.9553886324092681,1.0187562076848582
2015-01-26,82.16542053222656,0.00939589691506626,-0.006599216123699625,0.008615900881242911,1.0,1.0,1.0,-0.011282884968837226,0.00939589691506626,0.9446090923692596,1.0283283359938489
2015-01-27,81.23835754394531,-0.011282884968837226,0.00939589691506626,0.00433725493533117,-1.0,1.0,1.0,-0.0039939617249091786,-0.011282884968837226,0.9408363598093356,1.0167258256686345
2015-01-28,80.91389465332031,-0.0039939617249091786,-0.011282884968837226,0.0037518704582180317,-1.0,1.0,1.0,0.027496745570666503,-0.0039939617249091786,0.9667062978186449,1.0126650616361872
2015-01-29,83.13876342773438,0.027496745570666503,-0.0039939617249091786,0.002410737059338408,1.0,1.0,1.0,-0.029734250122325445,0.027496745570666503,0.9379620109644781,1.0405100551843007
2015-01-30,80.66669464111328,-0.029734250122325445,0.027496745570666503,0.0030033159336573466,-1.0,1.0,1.0,9.571418910825358e-05,-0.029734250122325445,0.9380517872377718,1.009571268948656
