date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,GOOGL,,,,,,,,,,
2015-01-06,25.158479690551758,-0.024679504432693844,-0.01905387833692751,-0.01905387833692751,-1.0,-1.0,0.0,-0.0,-0.024679504432693844,1.0,0.9567368575052548
2015-01-07,25.084489822387695,-0.002940951483322296,-0.024679504432693844,-0.021866691384810677,-1.0,-1.0,0.0,0.0,-0.002940951483322296,1.0,0.9539231408250256
2015-01-08,25.171886444091797,0.003484090062142675,-0.002940951483322296,-0.015558111417647883,1.0,-1.0,0.0,-0.0,0.003484090062142675,1.0,0.957246694960022
2015-01-09,24.864505767822266,-0.012211268986622836,0.003484090062142675,-0.010797561047700244,-1.0,-1.0,0.0,-0.0,-0.012211268986622836,1.0,0.9455574980813095
2015-01-12,24.682762145996094,-0.007309359917435865,-0.012211268986622836,-0.011080302635484762,-1.0,-1.0,0.0,0.0,-0.007309359917435865,1.0,0.938646078005203
2015-01-13,24.918136596679688,0.009535985044598183,-0.007309359917435865,-0.008731398951586433,1.0,-1.0,0.0,0.0,0.009535985044598183,1.0,0.9475969929672314
2015-01-14,25.12322235107422,0.008230380855278607,0.009535985044598183,-0.0018883010561280278,1.0,-1.0,0.0,-0.0,0.008230380855278607,1.0,0.9553960771166685
2015-01-15,25.027881622314453,-0.0037949243702685154,0.008230380855278607,0.0003459654115921529,-1.0,1.0,1.0,0.012797312079774414,-0.0037949243702685154,1.0127973120797744,0.9517704212603595
2015-01-16,25.34817123413086,0.012797312079774414,-0.0037949243702685154,-0.0011098374748900852,1.0,-1.0,0.0,-0.0,0.012797312079774414,1.0127973120797744,0.9639505243695267
2015-01-20,25.32234764099121,-0.0010187556688459054,0.012797312079774414,0.003891878738389365,-1.0,1.0,1.0,0.020492681529500567,-0.0010187556688459054,1.0335522448501595,0.9629684943083382
2015-01-21,25.841270446777344,0.020492681529500567,-0.0010187556688459054,0.005149999588107357,1.0,1.0,1.0,0.032494854692865616,0.020492681529500567,1.0671373748640505,0.9827023009851417
2015-01-22,26.680978775024414,0.032494854692865616,0.020492681529500567,0.007341338885087834,1.0,1.0,1.0,0.008654384163810924,0.032494854692865616,1.0763727916616848,1.0146350694619986
2015-01-23,26.91188621520996,0.008654384163810924,0.032494854692865616,0.012194233652605236,1.0,1.0,1.0,-0.009650323372511704,0.008654384163810924,1.0659854461527762,1.0234161111391977
2015-01-26,26.652177810668945,-0.009650323372511704,0.008654384163810924,0.014684095359421123,-1.0,1.0,1.0,-0.02893508438200909,-0.009650323372511704,1.035141067318352,1.013539814722066
2015-01-27,25.88099479675293,-0.02893508438200909,-0.009650323372511704,0.010194568268963899,-1.0,1.0,1.0,-0.016807679509945217,-0.02893508438200909,1.0177427480112826,0.9842129546585572
2015-01-28,25.445995330810547,-0.016807679509945217,-0.02893508438200909,0.004611302526331263,-1.0,1.0,1.0,0.0015612737547250344,-0.016807679509945217,1.0193317230528143,0.9676706187471199
2015-01-29,25.4857234954834,0.0015612737547250344,-0.016807679509945217,-0.0028487696815578945,1.0,-1.0,0.0,0.0,0.0015612737547250344,1.0193317230528143,0.9691814174873883
2015-01-30,26.69339370727539,0.04738614589481904,0.0015612737547250344,-0.00903548586918601,1.0,-1.0,0.0,-0.0,0.04738614589481904,1.0193317230528143,1.0151071895349932
2015-02-02,26.42772674560547,-0.00995253599385948,0.04738614589481904,-0.001289133522984387,-1.0,-1.0,0.0,0.0,-0.00995253599385948,1.0193317230528143,1.0050042986935206
2015-02-03,26.482349395751953,0.0020668690376695054,-0.00995253599385948,-0.001349576047253942,1.0,-1.0,0.0,-0.0,0.0020668690376695054,1.0193317230528143,1.007081510961215
2015-02-04,26.124813079833984,-0.013500928885687213,0.0020668690376695054,0.004850814636681777,-1.0,1.0,1.0,0.0070900580173973715,-0.013500928885687213,1.0265588441082323,0.9934849750996372
2015-02-05,26.310039520263672,0.0070900580173973715,-0.013500928885687213,0.005512164761533378,1.0,1.0,1.0,0.00764380959368105,0.0070900580173973715,1.034405664449305,1.0005288412125062
2015-02-06,26.51114845275879,0.00764380959368105,0.0070900580173973715,0.006617921614067846,1.0,1.0,1.0,-0.008616007638272971,0.00764380959368105,1.0254932173433369,1.008176693167721
2015-02-09,26.28272819519043,-0.008616007638272971,0.00764380959368105,-0.0013305456461597531,-1.0,-1.0,0.0,0.0,-0.008616007638272971,1.0254932173433369,0.9994902350786591
2015-02-10,26.822999954223633,0.020556152124727722,-0.008616007638272971,-0.0010632399750424514,1.0,-1.0,0.0,-0.0,0.020556152124727722,1.0254932173433369,1.0200359083981159
2015-02-11,26.715736389160156,-0.003998939911513788,0.020556152124727722,0.002634616642369192,-1.0,1.0,1.0,0.014888689302435809,-0.003998939911513788,1.0407614672381171,1.0159568460928454
2015-02-12,27.11349868774414,0.014888689302435809,-0.003998939911513788,0.004535014437203877,1.0,1.0,1.0,0.009432032371921917,0.014888689302435809,1.050577963088556,1.0310831119190045
2015-02-13,27.369234085083008,0.009432032371921917,0.014888689302435809,0.0060947406942115645,1.0,1.0,1.0,-0.011158406287220757,0.009432032371921917,1.0388551873400131,1.0408083212087664
2015-02-17,27.0638370513916,-0.011158406287220757,0.009432032371921917,0.006452385249859738,-1.0,1.0,1.0,-0.004330251539105823,-0.011158406287220757,1.034356683066126,1.029194559093599
2015-02-18,26.946643829345703,-0.004330251539105823,-0.011158406287220757,0.005943905520070181,-1.0,1.0,1.0,0.007002717053933738,-0.004330251539105823,1.0415999902504833,1.0247378877700446
2015-02-19,27.135343551635742,0.007002717053933738,-0.004330251539105823,0.0009666247873034717,1.0,1.0,1.0,-0.008509331199322956,0.007002717053933738,1.0327366709562305,1.0319138372525438
2015-02-20,26.90443992614746,-0.008509331199322956,0.007002717053933738,0.003166956180392977,-1.0,1.0,1.0,-0.012550835036253094,-0.008509331199322956,1.0197749633631696,1.0231329406421976
2015-02-23,26.5667667388916,-0.012550835036253094,-0.008509331199322956,-0.001512647919958776,-1.0,-1.0,0.0,0.0,-0.012550835036253094,1.0197749633631696,1.0102917678840408
2015-02-24,26.748016357421875,0.00682241916420101,-0.012550835036253094,-0.005909221401593778,1.0,-1.0,0.0,0.0,0.00682241916420101,1.0197749633631696,1.0171844018026874
2015-02-25,27.179044723510742,0.016114404908731395,0.00682241916420101,-0.002313056311309425,1.0,-1.0,0.0,0.0,0.016114404908731395,1.0197749633631696,1.0335757231201816
2015-02-26,27.772945404052734,0.021851418494788,0.016114404908731395,0.0017758749782580186,1.0,1.0,1.0,0.005971970923469572,0.021851418494788,1.0258650297928567,1.0561608187921339
2015-02-27,27.938804626464844,0.005971970923469572,0.021851418494788,0.004745615266428871,1.0,1.0,1.0,0.02202153470990531,0.005971970923469572,1.048456152154118,1.0624681804924683
2015-03-02,28.554059982299805,0.02202153470990531,0.005971970923469572,0.007641875690987376,1.0,1.0,1.0,0.006556271709705186,0.02202153470990531,1.0553301155633523,1.0858653604073532
2015-03-03,28.741268157958984,0.006556271709705186,0.02202153470990531,0.014556349640219058,1.0,1.0,1.0,-0.0007947598937187994,0.006556271709705186,1.054491381512869,1.0929845887503407
2015-03-04,28.718425750732422,-0.0007947598937187994,0.006556271709705186,0.014503120149319893,-1.0,1.0,1.0,0.005360328666404568,-0.0007947598937187994,1.0601438018936689,1.0921159284347493
2015-03-05,28.872365951538086,0.005360328666404568,-0.0007947598937187994,0.011121287188829853,1.0,1.0,1.0,-0.014670781410456968,0.005360328666404568,1.044590663912436,1.097970028752975
2015-03-06,28.44878578186035,-0.014670781410456968,0.005360328666404568,0.007823069223153168,-1.0,1.0,1.0,0.0020946867044482342,-0.014670781410456968,1.0467787540877243,1.081861950465907
2015-03-09,28.508377075195312,0.0020946867044482342,-0.014670781410456968,0.0036945187563678593,1.0,1.0,1.0,-0.024821430960887403,0.0020946867044482342,1.020796207511812,1.0841281123095965
2015-03-10,27.800758361816406,-0.024821430960887403,0.0020946867044482342,-0.0002908508447235558,-1.0,-1.0,0.0,-0.0,-0.024821430960887403,1.020796207511812,1.0572185012171467
2015-03-11,27.594181060791016,-0.007430635464574897,-0.024821430960887403,-0.006566391378842074,-1.0,-1.0,0.0,0.0,-0.007430635464574897,1.020796207511812,1.0493626959281979
2015-03-12,27.866302490234375,0.009861551203272478,-0.007430635464574897,-0.007893566493013293,1.0,-1.0,0.0,-0.0,0.009861551203272478,1.020796207511812,1.059711039884898
2015-03-13,27.460601806640625,-0.014558827233570937,0.009861551203272478,-0.006993321985639711,-1.0,-1.0,0.0,0.0,-0.014558827233570937,1.020796207511812,1.044282889937706
2015-03-16,27.8896427154541,0.015623871313327209,-0.014558827233570937,-0.006970931150262505,1.0,-1.0,0.0,-0.0,0.015623871313327209,1.020796207511812,1.0605986314248022
2015-03-17,27.689523696899414,-0.007175388390465054,0.015623871313327209,-0.00426509422848671,-1.0,-1.0,0.0,0.0,-0.007175388390465054,1.020796207511812,1.0529884243179335
2015-03-18,28.11409568786621,0.015333307846474131,-0.007175388390465054,-0.0007358857144022402,1.0,-1.0,0.0,-0.0,0.015333307846474131,1.020796207511812,1.0691342199867742
2015-03-19,27.990446090698242,-0.004398135317627672,0.015333307846474131,0.0038169029478075656,-1.0,1.0,1.0,0.0022708603136409877,-0.004398135317627672,1.0231142931077657,1.064432023014566
2015-03-20,28.05400848388672,0.0022708603136409877,-0.004398135317627672,0.0009649656436275355,1.0,1.0,1.0,0.0007434537318182777,0.0022708603136409877,1.0238749312470532,1.0668491994521985
2015-03-23,28.074865341186523,0.0007434537318182777,0.0022708603136409877,0.00433090315306992,1.0,1.0,1.0,0.021525797905677102,0.0007434537318182777,1.0459146560977663,1.0676423524708185
2015-03-24,28.67919921875,0.021525797905677102,0.0007434537318182777,0.0013548196367681343,1.0,1.0,1.0,-0.018249938814165367,0.021525797905677102,1.0268267776191433,1.090624205985647
2015-03-25,28.155805587768555,-0.018249938814165367,0.021525797905677102,0.007095056895996566,-1.0,1.0,1.0,-0.005925923015501322,-0.018249938814165367,1.0207418811847169,1.0707203809571613
2015-03-26,27.988956451416016,-0.005925923015501322,-0.018249938814165367,0.0003784075638686657,-1.0,1.0,1.0,-0.010804691257639054,-0.005925923015501322,1.0097130803047742,1.064375374408481
2015-03-27,27.68654441833496,-0.010804691257639054,-0.005925923015501322,7.28500242939356e-05,-1.0,1.0,1.0,0.006438742320999058,-0.010804691257639054,1.0162143626469988,1.0528751271057633
2015-03-30,27.864810943603516,0.006438742320999058,-0.010804691257639054,-0.0025422602899620728,1.0,-1.0,0.0,-0.0,0.006438742320999058,1.0162143626469988,1.0596543187453864
