date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,JPM,,,,,,,,,,
2015-01-06,44.096656799316406,-0.025929296819931835,-0.031044906464631095,-0.031044906464631095,-1.0,-1.0,0.0,0.0,-0.025929296819931835,1.0,0.9438307693099055
2015-01-07,44.163963317871094,0.0015263406217165265,-0.025929296819931835,-0.028487101642281465,1.0,-1.0,0.0,0.0,0.0015263406217165265,1.0,0.9452713765531292
2015-01-08,45.1508674621582,0.022346367267444878,0.0015263406217165265,-0.01848262088761547,1.0,-1.0,0.0,-0.0,0.022346367267444878,1.0,0.9663947579009886
2015-01-09,44.36582946777344,-0.017386996939598554,0.022346367267444878,-0.008275373848850381,-1.0,-1.0,0.0,-0.0,-0.017386996939598554,1.0,0.94959205520292
2015-01-12,43.984500885009766,-0.008595096436564087,-0.017386996939598554,-0.010097698467000015,-1.0,-1.0,0.0,0.0,-0.008595096436564087,1.0,0.9414302199130559
2015-01-13,43.99198913574219,0.00017024748676819357,-0.008595096436564087,-0.005607736461386614,1.0,-1.0,0.0,-0.0,0.00017024748676819357,1.0,0.9415904960419637
2015-01-14,42.474266052246094,-0.034499987686689715,0.00017024748676819357,-0.0003878276000466085,-1.0,-1.0,0.0,-0.0,-0.034499987686689715,1.0,0.9091056355226118
2015-01-15,41.113521575927734,-0.03203691559130306,-0.034499987686689715,-0.007593093261727857,-1.0,-1.0,0.0,0.0,-0.03203691559130306,1.0,0.8799806950137959
2015-01-16,41.816314697265625,0.017093965547076317,-0.03203691559130306,-0.018469749833477444,1.0,-1.0,0.0,-0.0,0.017093965547076317,1.0,0.895023054696454
2015-01-20,41.65183639526367,-0.003933352405459778,0.017093965547076317,-0.01157355733614247,-1.0,-1.0,0.0,0.0,-0.003933352405459778,1.0,0.8915026136113218
2015-01-21,41.786415100097656,0.0032310389284369023,-0.003933352405459778,-0.01064120852992161,1.0,-1.0,0.0,0.0,0.0032310389284369023,1.0,0.8943830932607032
2015-01-22,43.05743408203125,0.03041703814239427,0.0032310389284369023,-0.010029050241587867,1.0,-1.0,0.0,-0.0,0.03041703814239427,1.0,0.9215875779223266
2015-01-23,42.37706756591797,-0.01580137160094297,0.03041703814239427,0.00295435492422893,-1.0,1.0,1.0,0.0015878268349667213,-0.01580137160094297,1.0015878268349667,0.907025230140763
2015-01-26,42.44435501098633,0.0015878268349667213,-0.01580137160094297,0.006201463722300948,1.0,1.0,1.0,-0.010040593956805788,0.0015878268349667213,0.9915312901536373,0.9084654291411723
2015-01-27,42.0181884765625,-0.010040593956805788,0.0015878268349667213,0.0031002359798790293,-1.0,1.0,1.0,-0.025800794130378613,-0.010040593956805788,0.9659489954625545,0.8993438966433706
2015-01-28,40.934085845947266,-0.025800794130378613,-0.010040593956805788,0.001878787669609827,-1.0,1.0,1.0,0.01680349467062725,-0.025800794130378613,0.9821803142599073,0.8761401099136624
2015-01-29,41.62192153930664,0.01680349467062725,-0.025800794130378613,-0.003927578942153276,1.0,-1.0,0.0,-0.0,0.01680349467062725,0.9821803142599073,0.8908623255813194
2015-01-30,40.65745544433594,-0.023172070373057796,0.01680349467062725,-0.00665028763650668,-1.0,-1.0,0.0,0.0,-0.023172070373057796,0.9821803142599073,0.8702192010802431
2015-02-02,41.4724006652832,0.020044176696276672,-0.023172070373057796,-0.008124427390929645,1.0,-1.0,0.0,0.0,0.020044176696276672,0.9821803142599073,0.8876620285111883
2015-02-03,42.40695571899414,0.022534385247036326,0.020044176696276672,-0.0044331574186676544,1.0,-1.0,0.0,-0.0,0.022534385247036326,0.9821803142599073,0.9076649466308251
2015-02-04,42.152767181396484,-0.005994029358815878,0.022534385247036326,0.002081838422100768,-1.0,1.0,1.0,0.006917406592432007,-0.005994029358815878,0.9889744548407257,0.9022243762927519
2015-02-05,42.44435501098633,0.006917406592432007,-0.005994029358815878,0.006043191376413315,1.0,1.0,1.0,0.019728607284946742,0.006917406592432007,1.0084855434751225,0.9084654291411722
2015-02-06,43.28172302246094,0.019728607284946742,0.006917406592432007,0.004065973760774266,1.0,1.0,1.0,-0.0012091439095424095,0.019728607284946742,1.007266139322368,0.9263881868246491
2015-02-09,43.22938919067383,-0.0012091439095424095,0.019728607284946742,0.012646109292375174,-1.0,1.0,1.0,0.01106869067027283,-0.0012091439095424095,1.0184152566411673,0.925268050190678
2015-02-10,43.707881927490234,0.01106869067027283,-0.0012091439095424095,0.008395445171211357,1.0,1.0,1.0,-0.0015392189694337644,0.01106869067027283,1.0168476925593843,0.9355095560253252
2015-02-11,43.64060592651367,-0.0015392189694337644,0.01106869067027283,0.006102306255858658,-1.0,1.0,1.0,0.020558345395412347,-0.0015392189694337644,1.0377523986375483,0.9340696019706044
2015-02-12,44.537784576416016,0.020558345395412347,-0.0015392189694337644,0.006993268333735081,1.0,1.0,1.0,0.0016783275960139399,0.020558345395412347,1.0394940871260114,0.9532725274712714
2015-02-13,44.61253356933594,0.0016783275960139399,0.020558345395412347,0.009721456094331149,1.0,1.0,1.0,0.0072065551947908535,0.0016783275960139399,1.0469852586395438,0.9548724310606485
2015-02-17,44.93403625488281,0.0072065551947908535,0.0016783275960139399,0.006111400156544588,1.0,1.0,1.0,-0.01214625320522944,0.0072065551947908535,1.0342683105859654,0.9617537719390712
2015-02-18,44.38825607299805,-0.01214625320522944,0.0072065551947908535,0.007794539977411241,-1.0,1.0,1.0,-0.002358433205584487,-0.01214625320522944,1.0318290578587956,0.9500720671040147
2015-02-19,44.2835693359375,-0.002358433205584487,-0.01214625320522944,0.0031515512023107873,-1.0,1.0,1.0,0.009623753690344516,-0.002358433205584487,1.0417591265621688,0.9478313855932583
2015-02-20,44.70974349975586,0.009623753690344516,-0.002358433205584487,0.002987708355080643,1.0,1.0,1.0,-0.0075251755679481835,0.009623753690344516,1.033919706235276,0.9569530813881858
2015-02-23,44.373294830322266,-0.0075251755679481835,0.009623753690344516,0.0008007900140670765,-1.0,1.0,1.0,0.0247685883478721,-0.0075251755679481835,1.0595284378237704,0.9497518414404507
2015-02-24,45.47235870361328,0.0247685883478721,-0.0075251755679481835,-0.001039910618725348,1.0,-1.0,0.0,0.0,0.0247685883478721,1.0595284378237704,0.9732758538337227
2015-02-25,45.71158981323242,0.0052610226616665035,0.0247685883478721,0.0024724960118909013,1.0,1.0,1.0,0.007196934261724852,0.0052610226616665035,1.067153794339216,0.9783962801567948
2015-02-26,46.04057312011719,0.007196934261724852,0.0052610226616665035,0.00595395118527009,1.0,1.0,1.0,-0.004871963981221694,0.007196934261724852,1.0619546594907712,0.9854377338669994
2015-02-27,45.81626510620117,-0.004871963981221694,0.007196934261724852,0.007865024678731958,-1.0,1.0,1.0,0.007996197314357412,-0.004871963981221694,1.0704462584869605,0.9806367167218627
2015-03-02,46.182621002197266,0.007996197314357412,-0.004871963981221694,0.004965881144418716,1.0,1.0,1.0,0.003238096040497851,0.007996197314357412,1.073912466278133,0.9884780814024743
2015-03-03,46.3321647644043,0.003238096040497851,0.007996197314357412,0.008070155720879834,1.0,1.0,1.0,0.0025815722915576433,0.003238096040497851,1.076684848944635,0.9916788683639826
2015-03-04,46.45177459716797,0.0025815722915576433,0.003238096040497851,0.003764057259404985,1.0,1.0,1.0,-0.002092378008671014,0.0025815722915576433,1.074432017244434,0.9942389590526742
2015-03-05,46.35457992553711,-0.002092378008671014,0.0025815722915576433,0.003228167185383213,-1.0,1.0,1.0,-0.01790319361893422,-0.002092378008671014,1.0551962528093248,0.9921586353193884
2015-03-06,45.52468490600586,-0.01790319361893422,-0.002092378008671014,0.0013703047313040396,-1.0,1.0,1.0,0.010018080239999616,-0.01790319361893422,1.0657672935389155,0.9743958271705678
2015-03-09,45.98075485229492,0.010018080239999616,-0.01790319361893422,-0.001235941196238466,1.0,-1.0,0.0,-0.0,0.010018080239999616,1.0657672935389155,0.9841574027526834
2015-03-10,44.829368591308594,-0.02504061241893385,0.010018080239999616,-0.000831564611110025,-1.0,-1.0,0.0,0.0,-0.02504061241893385,1.0657672935389155,0.9595134986711289
2015-03-11,45.03871536254883,0.004669857680770884,-0.02504061241893385,-0.006487306302996365,1.0,-1.0,0.0,0.0,0.004669857680770884,1.0657672935389155,0.9639942901527017
2015-03-12,45.88356018066406,0.01875819084346597,0.004669857680770884,-0.006069649225153717,1.0,-1.0,0.0,-0.0,0.01875819084346597,1.0657672935389155,0.9820770790193976
2015-03-13,45.606929779052734,-0.006028965505774031,0.01875819084346597,-0.00189953545472632,-1.0,-1.0,0.0,0.0,-0.006028965505774031,1.0657672935389155,0.9761561701859783
2015-03-16,46.24242401123047,0.013934159463407259,-0.006028965505774031,0.00047531016790571814,1.0,1.0,1.0,-0.0038801620897374045,0.013934159463407259,1.0616319436900439,0.9897580859225387
2015-03-17,46.06299591064453,-0.0038801620897374045,0.013934159463407259,0.0012585260125872466,-1.0,1.0,1.0,0.002272272167821221,-0.0038801620897374045,1.0640442604081608,0.985917664119531
2015-03-18,46.16766357421875,0.002272272167821221,-0.0038801620897374045,0.0054906160784265355,1.0,1.0,1.0,-0.008906616244343302,0.002272272167821221,1.0545672265137092,0.988157937387473
2015-03-19,45.756465911865234,-0.008906616244343302,0.002272272167821221,0.005011098975836603,-1.0,1.0,1.0,0.008986656949108607,-0.008906616244343302,1.0640442604081608,0.979356793850361
2015-03-20,46.16766357421875,0.008986656949108607,-0.008906616244343302,-0.0005218624417252515,1.0,-1.0,0.0,-0.0,0.008986656949108607,1.0640442604081608,0.988157937387473
2015-03-23,45.71158981323242,-0.009878640712522646,0.008986656949108607,0.002481262049251276,-1.0,1.0,1.0,-0.011121654734921105,-0.009878640712522646,1.0522103275212267,0.9783962801567947
2015-03-24,45.20320129394531,-0.011121654734921105,-0.009878640712522646,-0.002281297985934705,-1.0,-1.0,0.0,-0.0,-0.011121654734921105,1.0522103275212267,0.9675148945349596
2015-03-25,44.56767272949219,-0.01405937071404384,-0.011121654734921105,-0.0037295965149714448,-1.0,-1.0,0.0,-0.0,-0.01405937071404384,1.0522103275212267,0.9539122439613337
2015-03-26,44.51536178588867,-0.0011737418716256665,-0.01405937071404384,-0.006995925091344457,-1.0,-1.0,0.0,0.0,-0.0011737418716256665,1.0522103275212267,0.9527925972187399
2015-03-27,44.52283477783203,0.0001678744515052344,-0.0011737418716256665,-0.00544935021680093,1.0,-1.0,0.0,0.0,0.0001678744515052344,1.0522103275212267,0.9529525467533962
2015-03-30,45.577030181884766,0.02367763439397219,0.0001678744515052344,-0.007213106716321605,1.0,-1.0,0.0,-0.0,0.02367763439397219,1.0522103275212267,0.9755162087502278
2015-03-31,45.292911529541016,-0.006233812321906784,0.02367763439397219,-0.0005018516950226371,-1.0,-1.0,0.0,-0.0,-0.006233812321906784,1.0522103275212267,0.9694350237879008
2015-04-01,45.119808197021484,-0.003821863657553326,-0.006233812321906784,0.00047571678758022705,-1.0,1.0,1.0,0.00950786898792666,-0.003821863657553326,1.062214605463042,0.9657299753021265
2015-04-02,45.54880142211914,0.00950786898792666,-0.003821863657553326,0.00252321819887833,1.0,1.0,1.0,-0.0008261905330205765,0.00950786898792666,1.0613370138119722,0.9749120093850128
2015-04-06,45.51116943359375,-0.0008261905330205765,0.00950786898792666,0.004659540370788795,-1.0,1.0,1.0,0.006284323849501394,-0.0008261905330205765,1.0680067993202293,0.9741065463123308
2015-04-07,45.797176361083984,0.006284323849501394,-0.0008261905330205765,0.004460727373883633,1.0,1.0,1.0,0.003286755895549165,0.006284323849501394,1.0715170769643818,0.9802281473132769
2015-04-08,45.94770050048828,0.003286755895549165,0.006284323849501394,0.0009820652649894734,1.0,1.0,1.0,0.006879667218877561,0.003286755895549165,1.0788887578732411,0.983449917955442
2015-04-09,46.2638053894043,0.006879667218877561,0.003286755895549165,0.002886178908480663,1.0,1.0,1.0,0.0037414105253732455,0.006879667218877561,1.082925323627655,0.9902157261174079
2015-04-10,46.43689727783203,0.0037414105253732455,0.006879667218877561,0.0050264850837668405,1.0,1.0,1.0,0.00599680247206269,0.0037414105253732455,1.0894194128854446,0.9939205296574937
2015-04-13,46.715370178222656,0.00599680247206269,0.0037414105253732455,0.0038731933912561577,1.0,1.0,1.0,0.01562760030618593,0.00599680247206269,1.106444424035818,0.9998808747467776
2015-04-14,47.44541931152344,0.01562760030618593,0.00599680247206269,0.005237791992272811,1.0,1.0,1.0,0.018559550238745004,0.01562760030618593,1.12697953491009,1.0155066134111197
2015-04-15,48.325984954833984,0.018559550238745004,0.01562760030618593,0.007106447283609718,1.0,1.0,1.0,-0.006229295378007316,0.018559550238745004,1.1199592465021657,1.0343539594205011
2015-04-16,48.02494812011719,-0.006229295378007316,0.018559550238745004,0.010161006152248886,-1.0,1.0,1.0,-0.01520161481214588,-0.006229295378007316,1.1029340574315387,1.0279106630818595
2015-04-17,47.294891357421875,-0.01520161481214588,-0.006229295378007316,0.007539213632871911,-1.0,1.0,1.0,0.0063653445471199,-0.01520161481214588,1.1099546127198434,1.0122847611203916
2015-04-20,47.59593963623047,0.0063653445471199,-0.01520161481214588,0.0037506085653680856,1.0,1.0,1.0,-0.014705790419003328,0.0063653445471199,1.0936318528105793,1.0187283024047218
2015-04-21,46.89600372314453,-0.014705790419003328,0.0063653445471199,0.0038243169803795275,-1.0,1.0,1.0,0.01011086666407457,-0.014705790419003328,1.1046894186539318,1.0037470974956508
