date,close,return,naive_pred,lstm_pred,direction_true,direction_lstm,signal,strategy_return,bh_return,cum_strategy,cum_bh
,COST,,,,,,,,,,
2015-01-06,114.32947540283203,0.013214238988556781,-0.011369155613107362,-0.011369155613107362,1.0,-1.0,0.0,0.0,0.013214238988556781,1.0,1.0016948486360797
2015-01-07,116.32028198242188,0.01741289000562074,0.013214238988556781,0.0009225416877247095,1.0,1.0,1.0,0.008591705860793164,0.01741289000562074,1.0085917058607932,1.0191372508545766
2015-01-08,117.31967163085938,0.008591705860793164,0.01741289000562074,0.0064193244603567194,1.0,1.0,1.0,-0.015388698319681593,0.008591705860793164,0.9930707923715684,1.0278933783456965
2015-01-09,115.51427459716797,-0.015388698319681593,0.008591705860793164,0.006962419810465831,-1.0,1.0,1.0,-0.005581979206095489,-0.015388698319681593,0.9875274918583695,1.0120754372415361
2015-01-12,114.86947631835938,-0.005581979206095489,-0.015388698319681593,0.002492196184436346,-1.0,1.0,1.0,-0.010033692495011293,-0.005581979206095489,0.9776189446746929,1.006426053195854
2015-01-13,113.71691131591797,-0.010033692495011293,-0.005581979206095489,0.003649631465838721,-1.0,1.0,1.0,-0.012615947705963526,-0.010033692495011293,0.9652853551923177,0.996327883659119
2015-01-14,112.28226470947266,-0.012615947705963526,-0.010033692495011293,-0.000999954830874894,-1.0,-1.0,0.0,0.0,-0.012615947705963526,0.9652853551923177,0.9837582631808822
2015-01-15,112.28226470947266,0.0,-0.012615947705963526,-0.007005722373191747,0.0,-1.0,0.0,0.0,0.0,0.9652853551923177,0.9837582631808822
2015-01-16,112.61272430419922,0.0029431147971732408,0.0,-0.00872406354535038,1.0,-1.0,0.0,-0.0,0.0029431147971732408,0.9652853551923177,0.9866535766820913
2015-01-20,112.33868408203125,-0.0024334747592794637,0.0029431147971732408,-0.005057700921979413,-1.0,-1.0,0.0,-0.0,-0.0024334747592794637,0.9652853551923177,0.9842525801070826
2015-01-21,112.14522552490234,-0.0017221009726946512,-0.0024334747592794637,-0.004428000032616208,-1.0,-1.0,0.0,0.0,-0.0017221009726946512,0.9652853551923177,0.982557597781503
2015-01-22,113.86198425292969,0.01530835325348856,-0.0017221009726946512,-0.00276568172815288,1.0,-1.0,0.0,0.0,0.01530835325348856,0.9652853551923177,0.9975989365802413
2015-01-23,114.49067687988281,0.005521532327739553,0.01530835325348856,0.0028191784637375374,1.0,1.0,1.0,0.0060540343725214996,0.005521532327739553,0.9711292259119436,1.0031072113586879
2015-01-26,115.18380737304688,0.0060540343725214996,0.005521532327739553,0.003923484929285448,1.0,1.0,1.0,-0.013435119701627585,0.0060540343725214996,0.9580819885160677,1.0091800568955775
2015-01-27,113.63629913330078,-0.013435119701627585,0.0060540343725214996,0.0045456688443551,-1.0,1.0,1.0,-0.009716985496091568,-0.013435119701627585,0.9487723197295905,0.9956216020306902
2015-01-28,112.53209686279297,-0.009716985496091568,-0.013435119701627585,0.0023453398558854754,-1.0,1.0,1.0,0.00730572271216845,-0.009716985496091568,0.9557037872145158,0.9859471613641625
2015-01-29,113.3542251586914,0.00730572271216845,-0.009716985496091568,0.0007463629512060921,1.0,1.0,1.0,0.016709265616539515,0.00730572271216845,0.9716728956458158,0.9931502179339387
2015-01-30,115.248291015625,0.016709265616539515,0.00730572271216845,-0.00085416315705793,1.0,-1.0,0.0,0.0,0.016709265616539515,0.9716728956458158,1.009745028722521
