Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,GOOG,TSLA,ADBE,AMD,CRM,NFLX,AVGO,COST,WMT,MCD,DIS,HD,KO,PEP,JPM,GS,SCHW,V,MA,UNH,ABBV,TMO,PFE,JNJ,XOM,CVX,CAT,BA,VZ,T,TM,MC.PA,^GSPC,^NDX,^DJI,SPY,QQQ,DIA
2011-06-02,10.379898071289062,18.708505630493164,0.43666672706604004,9.682499885559082,,13.12419605255127,13.0628080368042,1.9173330068588257,34.2599983215332,8.239999771118164,36.674224853515625,3.8814289569854736,2.3781943321228027,57.14107131958008,13.298368453979492,54.71334457397461,34.69668960571289,25.028064727783203,20.973190307617188,45.49549102783203,28.01380729675293,102.8749008178711,14.213523864746094,18.177734375,26.099857330322266,39.37393569946289,,60.44628143310547,11.034435272216797,43.774173736572266,46.260894775390625,56.13198471069336,70.94700622558594,61.12690353393555,17.40406036376953,8.34557819366455,55.73695373535156,89.95673370361328,1312.93994140625,2326.699951171875,12248.5498046875,101.5098876953125,50.316017150878906,90.11492156982422
2011-06-03,10.300119400024414,18.46904754638672,0.4231427013874054,9.416000366210938,,13.0004243850708,12.939617156982422,2.0086669921875,33.27000045776367,7.96999979019165,35.87017822265625,3.9100000858306885,2.404444932937622,56.28034591674805,13.32568359375,54.57103729248047,34.10773468017578,24.699966430664062,20.811214447021484,45.1420783996582,27.986862182617188,103.60218048095703,13.963583946228027,17.8240909576416,25.574630737304688,39.0723991394043,,59.517520904541016,10.950364112854004,43.51738357543945,46.17558288574219,56.06539535522461,70.19024658203125,60.44044876098633,17.144227981567383,8.25934886932373,55.46141052246094,90.03286743164062,1300.1600341796875,2292.31005859375,12151.259765625,100.50045013427734,49.55965042114258,89.392822265625
2011-06-06,10.138172149658203,18.546293258666992,0.41420304775238037,9.284500122070312,,12.95022201538086,12.889649391174316,1.9133330583572388,32.84000015258789,7.800000190734863,35.33580017089844,3.751286029815674,2.3647143840789795,56.19356155395508,13.350517272949219,54.67945098876953,34.12505340576172,24.457462310791016,20.776281356811523,45.08970642089844,27.286678314208984,102.50738525390625,13.63032341003418,17.614614486694336,25.100177764892578,38.51250457763672,,59.04364776611328,10.897821426391602,43.49104309082031,45.66933822631836,55.33263397216797,69.32935333251953,60.23049545288086,16.942129135131836,8.181199073791504,55.054969787597656,89.49988555908203,1286.1700439453125,2274.47998046875,12089.9599609375,99.43700408935547,49.15507125854492,88.95805358886719
2011-06-07,9.958220481872559,18.584918975830078,0.413973867893219,9.3774995803833,,12.899767875671387,12.839431762695312,1.891332983970642,33.0099983215332,7.710000038146973,35.140350341796875,3.7669999599456787,2.415796995162964,56.678157806396484,13.367898941040039,54.977577209472656,34.081748962402344,24.485990524291992,20.706409454345703,45.115882873535156,27.414602279663086,101.8107681274414,13.447029113769531,17.979516983032227,25.310636520385742,38.368534088134766,,59.223724365234375,10.897821426391602,43.1288948059082,45.50439453125,55.21604537963867,69.34324645996094,59.90742874145508,17.02393341064453,8.167730331420898,56.19160842895508,89.53797912597656,1284.93994140625,2268.9599609375,12070.8095703125,99.3753662109375,49.06712341308594,88.78124237060547
2011-06-08,9.96422290802002,18.492225646972656,0.4027419984340668,9.40250015258789,,12.903247833251953,12.842894554138184,1.8079999685287476,32.2400016784668,7.619999885559082,34.70493698120117,3.7465710639953613,2.370389938354492,57.09041976928711,13.333133697509766,54.984344482421875,33.977821350097656,24.32193946838379,20.76993751525879,45.056983947753906,27.192426681518555,100.73899841308594,13.222079277038574,17.278987884521484,24.922945022583008,38.55249786376953,,59.2711181640625,10.866289138793945,43.55030059814453,45.936676025390625,55.48250961303711,68.06581115722656,59.640933990478516,17.274145126342773,8.175809860229492,56.31560134887695,88.4339599609375,1279.56005859375,2252.889892578125,12048.9404296875,98.95925903320312,48.715335845947266,88.6412124633789
2011-06-09,9.941733360290527,18.507667541503906,0.3981575667858124,9.484000205993652,,12.842604637145996,12.782537460327148,1.841333031654358,32.220001220703125,7.639999866485596,35.08592987060547,3.750999927520752,2.42856764793396,57.162776947021484,13.31574535369873,55.058895111083984,34.09907150268555,24.485990524291992,20.925546646118164,45.49549102783203,27.589632034301758,102.22418212890625,13.547009468078613,17.21592140197754,25.079872131347656,40.47211837768555,,60.2093620300293,10.903074264526367,43.97171401977539,46.17558288574219,56.19304656982422,68.91281127929688,59.90742874145508,17.163467407226562,8.173117637634277,56.432701110839844,89.0050048828125,1289.0,2256.64990234375,12124.3603515625,99.71442413330078,48.80326843261719,89.245361328125
2011-06-10,9.774084091186523,18.314558029174805,0.3924269378185272,9.326499938964844,,12.663162231445312,12.603931427001953,1.8573329448699951,31.670000076293945,7.590000152587891,34.70988845825195,3.694571018218994,2.3959312438964844,56.634735107421875,13.092249870300293,54.44907760620117,33.34554672241211,23.87259292602539,20.766752243041992,44.95881652832031,27.636775970458984,104.0538330078125,13.363714218139648,16.823976516723633,24.64879035949707,39.52031326293945,,59.555423736572266,10.566781044006348,43.51738357543945,45.379249572753906,55.327083587646484,67.1979751586914,58.70412826538086,16.932504653930664,8.175809860229492,55.57162094116211,87.40611267089844,1270.97998046875,2221.090087890625,11951.91015625,98.32737731933594,48.055702209472656,87.95597839355469
2011-06-13,9.795073509216309,18.569469451904297,0.38967636227607727,9.314499855041504,,12.54436206817627,12.485686302185059,1.8953330516815186,31.65999984741211,7.539999961853027,33.918212890625,3.6745710372924805,2.3746471405029297,56.74325180053711,13.067412376403809,54.699798583984375,33.23295211791992,23.90111541748047,20.830724716186523,45.20096969604492,28.05417823791504,105.28636169433594,13.338720321655273,16.86227798461914,24.684795379638672,39.280357360839844,,59.12894821166992,10.750692367553711,43.84660720825195,45.06642150878906,54.916282653808594,66.26070404052734,58.906036376953125,17.144227981567383,8.232402801513672,54.917198181152344,87.90101623535156,1271.8299560546875,2222.280029296875,11952.9697265625,98.40443420410156,48.055702209472656,88.02225494384766
2011-06-14,9.970222473144531,18.708505630493164,0.3928854167461395,9.498000144958496,,12.634828567504883,12.575732231140137,1.9066669940948486,32.09000015258789,7.670000076293945,34.78904342651367,3.73042893409729,2.4278573989868164,57.31467056274414,13.139433860778809,55.20115661621094,33.423500061035156,24.97187042236328,20.98748016357422,45.53476333618164,28.01380729675293,104.95719909667969,13.588664054870605,17.10329246520996,25.30324935913086,39.672279357910156,,59.792354583740234,10.813749313354492,44.18242645263672,45.720542907714844,55.84333038330078,67.9408187866211,60.2789421081543,17.12016487121582,8.297074317932129,55.413185119628906,88.92888641357422,1287.8699951171875,2250.340087890625,12076.1103515625,99.65279388427734,48.671356201171875,88.93595886230469
2011-06-15,9.79957389831543,18.33774185180664,0.3844042420387268,9.298999786376953,,12.500121116638184,12.441655158996582,1.8213330507278442,31.1299991607666,7.5,34.5020637512207,3.673142910003662,2.3873116970062256,56.36713409423828,12.992911338806152,55.04533386230469,33.250274658203125,24.34666633605957,20.782751083374023,44.82135009765625,27.38766098022461,103.23470306396484,13.380377769470215,16.857769012451172,24.966331481933594,39.472312927246094,,58.124359130859375,10.608819961547852,43.56348419189453,44.74219512939453,54.62765884399414,66.40650177001953,59.640933990478516,16.898818969726562,8.17850399017334,54.751869201660156,87.5583724975586,1265.4200439453125,2209.010009765625,11897.26953125,97.88041687011719,47.74787521362305,87.59488677978516
